id;marque;matériaux;montant;style;couleur;solde;note;number_reviews;name;cat1;cat2
prod_743;Impress;;47.3;;Blanc;False;3.4;24;Impress IM-1001W GoVac Handheld Cordless Vacuum Cleaner;Aménagement_Intérieur;Aspirateur
prod_744;Roborock;;890.95;Pour les Propriétaires dAnimaux Domestiques;Blanc,Noir;False;0.0;;Roborock Q7 Max+ Robot Vacuum and Mop, Hands-Free Cleaning for up to 7 Weeks;Aménagement_Intérieur;Aspirateur
prod_745;Prolux;;212.63;HEPA;Bleu;False;4.6;11;Prolux Tritan Pet Turbo Canister Vacuum Cleaner HEPA Sealed;Aménagement_Intérieur;Aspirateur
prod_746;Dirt Devil;;63.78;;Rouge;False;2.5;2;Dirt Devil Power Express Lite;Aménagement_Intérieur;Aspirateur
prod_747;;;210.5;;Gris;False;0.0;;Black and Decker 1,200-Watt Large Capacity Bagless Upright Vacuum;Aménagement_Intérieur;Aspirateur
prod_748;;;200.93;;Multi;False;4.6;19;Shark Lift-Away Pro Steam Pocket Mop (S3973D), White;Aménagement_Intérieur;Aspirateur
prod_749;;;255.16;;Blanc,Bleu;False;0.0;;Black and Decker Steam Mop Dryvac;Aménagement_Intérieur;Aspirateur
prod_750;;Papier;18.81;;;False;0.0;;9pk Replacement Bags, Fits Oreck Quest MC1000 Canisters, Compatible with Part PK12MC1000;Aménagement_Intérieur;Aspirateur
prod_751;Prolux;En plastique;510.32;HEPA;Bleu;False;5.0;1;"Prolux Lightweight Bagless Backpack Vacuum w/ Power Nozzle and 5yr Warranty - 11""x14""x22""";Aménagement_Intérieur;Aspirateur
prod_752;;ABS;182.86;Pour les Propriétaires dAnimaux Domestiques;Noir;False;0.0;;Handheld Stick Vacuum, Light Cordless Vacuum Cleaner;Aménagement_Intérieur;Aspirateur
prod_753;Bissell Commercial;;19.13;Pour les Personnes Souffrant dAllergies,Pour les Propriétaires dAnimaux Domestiques;Noir;False;1.0;1;Bissell Commercial Replacement Belts for BGU8000 Vacuum (Pack of 3);Aménagement_Intérieur;Aspirateur
prod_754;Dirt Devil;;69.84;;Rouge;True;3.1;52;Dirt Devil BD30015 Quick Flip 12-Volt Cordless Hand Vacuum;Aménagement_Intérieur;Aspirateur
prod_755;;;125.45;Pour les Personnes Souffrant dAllergies;Multi;False;0.0;;Dustless  25 ft. L x 1.5 in. Dia. Kink Proof  Wet/Dry Vac Hose  1 pk;Aménagement_Intérieur;Aspirateur
prod_756;Shark;En plastique;269.17;HEPA,Pour les Propriétaires dAnimaux Domestiques;Gris;True;0.0;;Wandvac Stick Vacuum Cleaner;Aménagement_Intérieur;Aspirateur
prod_757;;ABS;179.4;HEPA,Pour les Propriétaires dAnimaux Domestiques;Noir;True;5.0;1;Mitcent Cordless Vacuum Cleaner, Cordless Stick Vacuum Cleaner for Home Hard Floor Carpet Pet Hair;Aménagement_Intérieur;Aspirateur
prod_758;Shark;;244.41;HEPA,Pour les Propriétaires dAnimaux Domestiques;Violet;True;0.0;;Wandac Stick Vacuum Cleaner;Aménagement_Intérieur;Aspirateur
prod_759;;;28.16;;;False;5.0;5;"Bona 36 Oz Stone &amp; Laminate Spray Cleaner";Aménagement_Intérieur;Aspirateur
prod_760;;ABS;478.43;Pour les Propriétaires dAnimaux Domestiques;Noir;False;0.0;;Wi-Fi Connected Smart L7 Robot Vacuum Cleaner and Mop, LDS Navigation;Aménagement_Intérieur;Aspirateur
prod_761;;En plastique;377.42;;Blanc;False;3.0;2;Trifo Max Original Home Surveillance Robot Vacuum Cleaner;Aménagement_Intérieur;Aspirateur
prod_762;GV;;290.88;HEPA;Rouge;True;3.5;32;GV 8 Qt Light Powerful HEPA BackPack Vacuum;Aménagement_Intérieur;Aspirateur
prod_763;Prolux;;606.01;Pour les Personnes Souffrant dAllergies,Pour les Propriétaires dAnimaux Domestiques;Bleu;False;5.0;2;Prolux  Central Vacuum Power Unit Blue;Aménagement_Intérieur;Aspirateur
prod_764;"Black &amp; Decker";;73.35;Pour les Propriétaires dAnimaux Domestiques;Gris;False;1.0;1;Black and Decker 3-In-1 Vacuum Cleaner - Stick + Handheld + Stair Vacuum - 0.8 Liter;Aménagement_Intérieur;Aspirateur
prod_765;ClosetMaid;Stratifié;450.64;;Blanc,Gris,Marron;True;4.2;22;ClosetMaid SuiteSymphony Modern Closet Organizer with 3 Drawers;Aménagement_Intérieur;Rangement
prod_766;;Bois,Metal;178.61;;Blanc,Noir,Rose,Rouge,Vert;True;4.6;11;Systembuild Evolution Bonanza 2 Door Metal Locker Accent Cabinet;Aménagement_Intérieur;Rangement
prod_767;ClosetMaid;Stratifié;144.59;;Blanc,Gris;True;4.7;24;ClosetMaid Modular Closet Divided Shelf Unit;Aménagement_Intérieur;Rangement
prod_768;;Tissu;24.66;;Beige,Gris,Noir;False;4.2;20;Clozzers Large Under Bed Storage Bag - Set of Two;Aménagement_Intérieur;Rangement
prod_769;Copper Grove;Bois;73.67;Modern & Contemporary;Blanc,Marron,Noir;True;4.6;698;Copper Grove Jaborosa 3-tier Bookcase;Aménagement_Intérieur;Rangement
prod_770;Homcom;En acier,Panneaux de Fibres à Densité Moyenne;87.54;Modern & Contemporary;Blanc,Gris,Marron;True;3.9;126;"Bathroom Tower Storage Cabinet - 6"" W x 13"" D x 55.25"" H";Aménagement_Intérieur;Rangement
prod_771;VEIKOUS;Stratifié;343.53;;Blanc,Bleu,Gris,Marron,Noir;False;4.4;12;VEIKOUS Kitchen Pantry Cabinet Storage Hutch with Microwave Stand and Shelves;Aménagement_Intérieur;Rangement
prod_772;Stalwart;Metal;28.7;;Noir;True;4.5;57;Stalwart Diversion Dictionary Book Safe w/ Key Lock, Metal - 6 x 9 in;Aménagement_Intérieur;Rangement
prod_773;Bush Furniture;Panneaux de Fibres à Densité Moyenne,Stratifié;274.3;Modern & Contemporary;Blanc;True;4.4;65;"Universal 2 Shelf Bookcase Set of 2 by Bush Furniture - 36.97""L x 12.00""W x 30.00""H";Aménagement_Intérieur;Rangement
prod_774;SEI Furniture;Acacia,Panneaux de Fibres à Densité Moyenne;184.82;Ferme,Transitoire;Marron;True;4.0;162;SEI Furniture Keene Blackwashed Espresso Wicker Trunk Coffee Table;Aménagement_Intérieur;Rangement
prod_775;Middlebrook Designs;Pine;156.74;Ferme;Gris,Marron;False;4.6;184;Middlebrook 68-inch Solid Pine Wood Ladder Bookshelf;Aménagement_Intérieur;Rangement
prod_776;;En osier;252.5;;Noir;False;0.0;;Garden Storage Box 84.5 gal Black;Aménagement_Intérieur;Rangement
prod_777;;Panneaux de Fibres à Densité Moyenne;187.29;Traditionnel;Blanc;False;4.3;239;White MDF Wood 67-Inch Tall Tower Bathroom Linen Cabinet;Aménagement_Intérieur;Rangement
prod_778;;Bois;58.84;;Marron;True;4.5;94;"No Assembly Espresso Two Shelf Folding Shoe Rack Organizer (28"" Wide)";Aménagement_Intérieur;Rangement
prod_779;The Gray Barn;Panneaux de Fibres à Densité Moyenne;57.93;;Noir;False;3.7;35;The Gray Barn Norwich Black Floating Shelves with Crown Molding (Set of 4);Aménagement_Intérieur;Rangement
prod_780;Safavieh;Bois,Panneaux de Fibres à Densité Moyenne;175.31;Ferme;Gris;True;4.6;510;"Old Stone Vintage Grey Wicker Storage Bench - 33.5"" x 16.1"" x 19.9""";Aménagement_Intérieur;Rangement
prod_781;Household Essentials;Bois,Metal;110.25;Rustique;Multi;True;4.1;31;Wood and Metal Large Weathered Finish Studded Strap-accented Storage Trunk;Aménagement_Intérieur;Rangement
prod_782;Kate and Laurel;Bois;183.99;Ferme;Blanc,Gris,Marron;True;4.5;213;Kate and Laurel Cates Rustic Wood Decorative Cabinet;Aménagement_Intérieur;Rangement
prod_783;;En plastique;23.38;;Transparent;True;4.7;62;Sorbus Plastic Storage Bins Clear Pantry Organizer Box Bin Containers;Aménagement_Intérieur;Rangement
prod_784;;Papier;8.58;;Bleu,Gris,Jaune,Marron,Noir,Rose,Rouge,Vert,Violet;True;4.2;109;DII Striped Decorative Storage Bin;Aménagement_Intérieur;Rangement
prod_785;Christopher Knight Home;Bois,Tissu;199.38;Mid-Century Modern,Modern & Contemporary;Beige,Gris,Marron;True;4.6;81;Gavin Tufted Fabric Storage Bench by Christopher Knight Home;Aménagement_Intérieur;Rangement
prod_786;Stalwart;En caoutchouc,En plastique;23.15;;Gris;True;4.4;606;Shovel, Rake and Tool Holder with Hooks- Wall Mounted Organizer for -Space Saving Rack by Stalwart;Aménagement_Intérieur;Rangement
prod_787;VEIKOUS;En acier;510.34;;Gris;False;4.0;4;VEIKOUS Outdoor Storage Shed with Lockable Door,  Air Vents and Steel Construction for Garden;Aménagement_Intérieur;Rangement
prod_788;;En plastique;34.44;;Transparent;True;4.9;16;"Sorbus Clear Plastic Organizer Storage Bin Containers for Pantry Food &amp; Kitchen Fridge (4-Pack)";Aménagement_Intérieur;Rangement
prod_789;Vintiquewise;Bois;171.7;;;True;3.0;12;Distressed Black Medium Wooden Storage Trunk - Ash;Aménagement_Intérieur;Rangement
prod_790;Certified International;Terre cuite;79.41;;Noir;True;4.7;69;Certified International 'Bistro' Canister (Set of 4);Aménagement_Intérieur;Rangement
prod_791;;En acier;508.2;;Gris;False;0.0;;"Garden Shed Gray 42.3""x18.1""x72"" Galvanized Steel";Aménagement_Intérieur;Rangement
prod_792;Merola Tile;Porcelaine;16.26;;Blanc;False;0.0;;"Merola Tile Metro Subway Matte White 11-3/4"" x 11-3/4"" Porcelain Mosaic Tile - Case (10 Tiles)";Aménagement_Intérieur;Sol_Mur
prod_793;Merola Tile;Porcelaine;15.93;;Bleu;False;2.0;1;"Merola Tile BioTech Ocean Coral Bay Matte 6"" x 6"" Porcelain Floor and Wall Tile";Aménagement_Intérieur;Sol_Mur
prod_794;Merola Tile;Porcelaine;16.26;;Blanc;False;0.0;;"Merola Tile Metro Brick Subway Glossy White 10-1/4"" x 11-1/2"" Porcelain Mosaic Tile - Case (10 Tiles)";Aménagement_Intérieur;Sol_Mur
prod_795;Merola Tile;Porcelaine;16.26;;Noir;False;0.0;;"Merola Tile Metro 4"" Super Hex Matte Black 10"" x 11-1/2"" Porcelain Mosaic Tile - Case (10 Tiles)";Aménagement_Intérieur;Sol_Mur
prod_796;Merola Tile;Porcelaine;14.98;;Gris;False;1.0;1;"Merola Tile Heritage Hex Shadow 7"" x 8"" Porcelain Floor and Wall Tile";Aménagement_Intérieur;Sol_Mur
prod_797;Merola Tile;Porcelaine;17.64;;Gris;False;5.0;1;"Merola Tile Hudson Penny Round Matte Cookies and Cream 12"" x 12.63"" Porcelain Mosaic Tile";Aménagement_Intérieur;Sol_Mur
prod_798;Rubber Cal;PVC;50.49;;Argent,Marron;True;4.4;36;Rubber-Cal Diamond-Plate Metallic PVC Flooring - 2.5 mm x 4 ft.;Aménagement_Intérieur;Sol_Mur
prod_799;Merola Tile;Céramique,Porcelaine;15.51;;Bleu;False;0.0;;"Merola Tile Cassis Sete Blue 9.75"" x 9.75"" Porcelain Floor and Wall Tile";Aménagement_Intérieur;Sol_Mur
prod_800;Finesse;Vinyle;5.3;;Ocre;False;0.0;;"Finesse Floor Ascent Huron Floating Vinyl Plank 9""x48.6"" (21.42 sq.ft/pkg)";Aménagement_Intérieur;Sol_Mur
prod_801;Merola Tile;Porcelaine;187.12;;Marron;False;0.0;;"Merola Tile Retro Terra 8.25"" x 23.5"" Porcelain Floor and Wall Tile";Aménagement_Intérieur;Sol_Mur
prod_802;Merola Tile;Porcelaine;13.71;;Gris;False;1.0;1;"Merola Tile Pescado Storm Grey 12"" x 12-1/2"" Porcelain Mosaic Floor and Wall Tile";Aménagement_Intérieur;Sol_Mur
prod_803;;Polypropylène;73.67;;Gris;True;4.8;10;MotorDeck Coin Graphite (24 Pack);Aménagement_Intérieur;Sol_Mur
prod_804;Merola Tile;Porcelaine;16.36;;Noir;False;0.0;;"Merola Tile Metro Penny Glossy Black 11.5"" x 9.75"" Porcelain Mosaic";Aménagement_Intérieur;Sol_Mur
prod_805;;Polyester;109.56;;Beige,Blanc Cassé,Bleu,Gris,Marron,Noir,Taupe;True;5.0;1;"Foss Floors Hobnail 24""x24"" Peel and Stick Indoor/Outdoor Carpet Tiles 15/Box";Aménagement_Intérieur;Sol_Mur
prod_806;;Vinyle;32.41;;Vert;False;4.7;3;"Beryl Peel &amp; Stick Floor Tiles";Aménagement_Intérieur;Sol_Mur
prod_807;Merola Tile;Porcelaine;19.87;;Bleu;False;5.0;2;"Merola Tile Textile Hex 9.86"" x 8.63"" Aqua Porcelain Floor and Wall Tile";Aménagement_Intérieur;Sol_Mur
prod_808;Merola Tile;Porcelaine;15.19;;Gris;False;0.0;;"Merola Tile BioTech Bardiglio Hex 11"" x 13"" Porcelain Floor and Wall Tile";Aménagement_Intérieur;Sol_Mur
prod_809;Merola Tile;Céramique;22.7;;Gris;False;5.0;3;"Merola Tile Klinker Retro Blanco Bergenia Encaustic 12.75"" x 12.75"" Ceramic Floor and Wall Quarry Tile";Aménagement_Intérieur;Sol_Mur
prod_810;Merola Tile;Porcelaine;5.31;;Blanc,Gris;False;0.0;;"Merola Tile Odda Hex Decor Geo Encaustic 5.86"" x 6.75"" Porcelain Floor and Wall Tile";Aménagement_Intérieur;Sol_Mur
prod_811;Merola Tile;Porcelaine;13.38;;Blanc,Noir;False;4.0;2;"Merola Tile Peak Hex Blanco Encaustic 8.63"" x 9.86"" Porcelain Floor and Wall Tile";Aménagement_Intérieur;Sol_Mur
prod_812;Merola Tile;Porcelaine;16.26;;Blanc;False;0.0;;"Merola Tile Bora White 3-1/8"" x 17-1/2"" Porcelain Floor and Wall Tile - Case (30 Tiles)";Aménagement_Intérieur;Sol_Mur
prod_813;Merola Tile;Porcelaine;15.93;;Rose;False;0.0;;"Merola Tile Porto Capri Hex Rose 8-5/8"" x 9-7/8"" Porcelain Floor and Wall Tile - Case (25 Tiles)";Aménagement_Intérieur;Sol_Mur
prod_814;Merola Tile;Porcelaine;15.19;;Blanc;False;0.0;;"Merola Tile Timeless Calacatta Kayak 7"" x 13"" Porcelain Floor and Wall Tile";Aménagement_Intérieur;Sol_Mur
prod_815;;Polyester;74.15;;Beige,Blanc Cassé,Bleu,Gris,Marron,Noir,Taupe;True;3.5;2;"Foss Floors Couture 9""x36"" Peel and Stick Indoor/Outdoor Carpet Tile Planks 16/Box";Aménagement_Intérieur;Sol_Mur
prod_816;ACHIM;Vinyle;37.86;;Marron;True;5.0;2;Nexus Espresso 6x36 Self Adhesive Vinyl Planks - 10 Planks/15 sq. ft.;Aménagement_Intérieur;Sol_Mur
prod_817;ACHIM;Vinyle;57.93;;Ocre;False;4.0;7;"Retro 12x12 Peel &amp; Stick Floor Tile Villa Toffee- 20 Tiles/20 sq. ft.";Aménagement_Intérieur;Sol_Mur
prod_818;;Marbre;52.61;;Blanc;False;4.0;2;Calacatta Verde Polished White Marble 9 x 9 x 3/4-inch Corner Shelves;Aménagement_Intérieur;Sol_Mur
prod_819;Akicon;En acier inoxydable;346.86;;Argent;True;4.9;8;Range Hood Insert/Built-in30/ 36 inch,Ultra Quiet Powelful Vent Hood with LED Lights, 3 Speeds 600 CFM, Stainless Steel - Akicon;Aménagement_Intérieur;Cuisine
prod_820;Zline Kitchen and Bath;En acier inoxydable;837.74;;Argent;True;4.3;30;Panel Ready Top Control Dishwasher with Stainless Steel Tub, 40dBa;Aménagement_Intérieur;Cuisine
prod_821;;Organique;183.53;;;False;4.8;9;iSpring 3 Stage 20'' Whole House Water Filter System with 3/4'' NPT;Aménagement_Intérieur;Cuisine
prod_822;Kobe;En acier inoxydable;350.84;;Argent;False;4.6;51;KOBE Brillia 30 or 36-inch Built-In/ Insert Range Hood, 3-Speed, 550 CFM;Aménagement_Intérieur;Cuisine
prod_823;Nostalgia;;145.43;;Blanc;True;5.0;7;Nostalgia RMO4IVY Retro 0.9 Cubic Foot 800-Watt Countertop Microwave Oven - Ivory;Aménagement_Intérieur;Cuisine
prod_824;;En acier inoxydable;1864.82;;Argent;False;0.0;;Salice 42 in - 600 CFM 4 Speed Internal Blower - Electronic Touch Controls;Aménagement_Intérieur;Cuisine
prod_825;Zline Kitchen and Bath;En acier inoxydable;746.12;Convertible;Noir;True;4.8;6;ZLINE Convertible Island Mount Range Hood in Black Stainless Steel;Aménagement_Intérieur;Cuisine
prod_826;;En acier inoxydable;409.31;Convertible;;True;5.0;1;IKTCH 30/36/42 inch Built-in/Insert Range Hood 900 CFM;Aménagement_Intérieur;Cuisine
prod_827;Nostalgia;;126.3;;;True;4.5;15;Nostalgia Retro 0.7 Cu.Ft Microwave, Aqua;Aménagement_Intérieur;Cuisine
prod_828;;En acier inoxydable;487.43;;Argent;True;0.0;;Asti 22.25In-400 CFM-3 Speed Internal Blower-Aluminum Mesh Filter;Aménagement_Intérieur;Cuisine
prod_829;Winflo;Metal;231.56;Convertible;Noir;True;4.1;10;Winflo 30-in Convertible Wall-Mounted Range Hood in Black;Aménagement_Intérieur;Cuisine
prod_830;;En plastique;21.78;;Transparent;False;4.3;38;2pc Microwave Collapsible Hover Anti Splattering Magnetic Food Cover - Microwave Splatter Lid with Steam Vents;Aménagement_Intérieur;Cuisine
prod_831;Equator;;130.21;;Acier Inoxydable,Noir,Rouge;False;0.0;;Equator 1-Bottle Wine Refrigerator;Aménagement_Intérieur;Cuisine
prod_832;NewAir;;345.0;Modern & Contemporary;Gris,Noir;False;4.1;12;Newair 3.1 Cu. Ft. Black Compact Mini Refrigerator with Freezer, Auto Defrost, Can Dispenser and Energy Star;Aménagement_Intérieur;Cuisine
prod_833;;En plastique,Metal;264.12;;;True;4.8;96;iSpring NSF Certified Under Sink 6-Stage Reverse Osmosis Drinking Water Filtration System with Alkaline Remineralization;Aménagement_Intérieur;Cuisine
prod_834;ROBAM;En acier inoxydable;1109.91;Convertible;;True;5.0;1;"ROBAM A831 30"" Under Cabinet or Wall Mount Range Hood, Powerful Motor Round Duct or Perfect for Ductless - 30";Aménagement_Intérieur;Cuisine
prod_835;Collections Etc;;36.13;;Multi;False;0.0;;Butterfly Blossoms Arrangement Dishwasher Magnet Cover - 23 x 26 x 0.03;Aménagement_Intérieur;Cuisine
prod_837;Zline Kitchen and Bath;;;;Argent;False;1.0;1;ZLINE Over the Range Convection Microwave Oven in DuraSnow® Stainless Steel with Traditional Handle and Sensor Cooking;Aménagement_Intérieur;Cuisine
prod_838;Broan;En aluminium,Metal;92.49;;Blanc;False;4.3;293;Broan  30 in. W White  Range Hood - 7.75 x 33.25 x 19.75;Aménagement_Intérieur;Cuisine
prod_839;;;700.1;Portable;Gris;False;5.0;2;ICECO Portable Refrigerator Freezer Car Fridge Cooler TR60 60L;Aménagement_Intérieur;Cuisine
prod_840;;En acier inoxydable,Metal;358.29;;Argent;False;5.0;1;30 in. Gas Cooktop,Stainless Steel Gas Cooktop,NG/LPG Convertible Gas Burners,5 Burners Gas Stovetop.;Aménagement_Intérieur;Cuisine
prod_841;Ancona;En acier inoxydable;1048.83;;Blanc;False;0.0;;Ancona 36 in. 600 CFM Wall Mount Pyramid Range Hood in White;Aménagement_Intérieur;Cuisine
prod_842;Hauslane;En acier inoxydable;574.11;External;;False;4.9;7;Hauslane  Modern Island Tempered Glass Range Hood, Dual Controls, LED, Baffle Filters, Fits High Ceiling;Aménagement_Intérieur;Cuisine
prod_843;Cosmo;En acier inoxydable;318.95;Convertible;Argent;False;4.0;1;Cosmo 36 in. Under Cabinet Range Hood with Soft Touch Controls, 3-Speed Fan - 36 in.;Aménagement_Intérieur;Cuisine
prod_844;Cosmo;En acier inoxydable;337.02;Convertible;Argent;False;5.0;1;Cosmo 36 in. Under Cabinet Range Hood with Push Button Controls, 3-Speed Fan - 36 in.;Aménagement_Intérieur;Cuisine
prod_845;Winflo;En acier inoxydable,Verre;332.24;Convertible;;False;0.0;;"Winflo 36"" 475 CFM Stainless Steel/Tempered Glass Convertible Wall Mount Range Hood";Aménagement_Intérieur;Cuisine
prod_846;;Crystal,Metal;241.6;Glam;;True;4.5;31;Antique Copper 7-Light Crystal Empire Four Tier Chandelier - Antique Copper;Luminaire;Luminaire_Plafond
prod_847;Warehouse of Tiffany;Metal,Verre;71.11;Modern & Contemporary;Noir;True;4.6;155;Masix Matte Black 1-Light Semi-Flushmount Lamp with Donut Glass Shade;Luminaire;Luminaire_Plafond
prod_848;The Gray Barn;En acier;287.05;Ferme;Argent,Marron,Noir,Ocre;True;4.7;521;"The Gray Barn Highclere 12-light Wagon Wheel Chandelier - 40""x40""x35.93""";Luminaire;Luminaire_Plafond
prod_849;;Metal,Verre;313.59;Glam,Mid-Century Modern,Modern & Contemporary;Noir;True;5.0;19;Marsie Modern Contemporary 41.5in Large Chandelier 5-light Globe Glass Island Lighting for Dining Room;Luminaire;Luminaire_Plafond
prod_850;Westinghouse Lighting;En acier;105.77;Classique,Ferme;Noir;False;0.0;;Westinghouse Lighting Iron Hill One Light Indoor Pulley Pendant, Matte Black Finish - 1-Light;Luminaire;Luminaire_Plafond
prod_851;Westinghouse Lighting;Metal,Verre;245.91;Modern & Contemporary,Transitoire;Marron;True;0.0;;Westinghouse Lighting Belle View Four-Light Indoor Chandelier, Oil Rubbed Bronze Finish with Highlights and Clear Seeded Glass;Luminaire;Luminaire_Plafond
prod_852;;Metal;189.24;Modern & Contemporary;;False;0.0;;"James Martin Vanities Addison 48"" Free Standing Single";Luminaire;Luminaire_Plafond
prod_853;;Fer,Verre;150.44;Ferme,Mid-Century Modern,Modern & Contemporary;Noir,Or;False;0.0;;"Flyn Mid-Century Modern 1-Light Mercury Glass Pendant for Kitchen Island - D 9.8"" x H 6.3""";Luminaire;Luminaire_Plafond
prod_854;;Metal;331.7;Ferme,Rustique,Traditionnel;;False;0.0;;5-Light Farmhouse Metal Rectangular Chandelier - Brown + Black;Luminaire;Luminaire_Plafond
prod_855;;En acier;561.37;Modern & Contemporary;Gris;False;0.0;;"Kem 24.5"" Wide Steel Pendant";Luminaire;Luminaire_Plafond
prod_856;Dale Tiffany;Crystal;1194.69;Modern & Contemporary;;True;5.0;1;Monaco Crystal Chandelier;Luminaire;Luminaire_Plafond
prod_857;Safavieh;Jute,Metal,Verre;164.99;Bohemian & Eclectic,Nautical & Coastal;Crème;True;4.7;278;SAFAVIEH Lighting Kristi 3-light Cream Adjustable Beaded Pendant Lamp;Luminaire;Luminaire_Plafond
prod_858;;Art du Verre,Verre;177.55;Glam,Modern & Contemporary,Nautical & Coastal;Or;False;0.0;;Modern Contemporary 1-light Dimmable Minimalist Pendant Ceiling Lights with Handmade Art Glass Lampshade;Luminaire;Luminaire_Plafond
prod_859;Kosas Home;Crystal,Fer,Metal;1097.9;Glam,Traditionnel,Transitoire;Transparent;True;4.6;22;Kimberly Crystal 3-Light 24-Inch Large Globe Chandelier by Kosas Home;Luminaire;Luminaire_Plafond
prod_860;;Metal;53.57;Modern & Contemporary;Marron;True;5.0;1;Cedar Hill 1-light Lantern Cylinder Pendant;Luminaire;Luminaire_Plafond
prod_861;Oaks Aura;Bois;160.83;Ferme,Industriel;;False;0.0;;Oaks Aura Rustic 8-Light Farmhouse Chandeliers for Dining Room, Modern Industrial Kitchen Island Lighting for Living room;Luminaire;Luminaire_Plafond
prod_862;ELK Lighting;Metal;816.53;Transitoire;Gris;False;0.0;;Merida 4-Light Linear Pendant Fixture in Polished Chrome with Silver Linen Glass;Luminaire;Luminaire_Plafond
prod_863;Light Society;Fer;186.15;Modern & Contemporary;;True;4.5;19;"Light Society Lise 15"" Chandelier";Luminaire;Luminaire_Plafond
prod_864;Livex Lighting;En acier;157.34;;;False;0.0;;49541-04 Chantily;Luminaire;Luminaire_Plafond
